"T_JOB_ID","LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","VERSIONLASTCHANGED","CHNG_TYPE","DEFINITIONDESCRIPTION","STATUS","CONSUMER_NAME","CLASSTYPE","FORMULA","EXMPL_ANSWERS","SURVEY_QUEST_TEXT","SURVEY_QUEST_SRC","UNITSREQUIRED","SUBMITTED_UNITS","RELATEDNAMES2","SHORTNAME","ORDER_OBS","CDISC_COMMON_TESTS","HL7_FIELD_SUBFIELD_ID","EXTERNAL_COPYRIGHT_NOTICE","EXAMPLE_UNITS","LONG_COMMON_NAME","UNITSANDRANGE","EXAMPLE_UCUM_UNITS","EXAMPLE_SI_UCUM_UNITS","STATUS_REASON","STATUS_TEXT","CHANGE_REASON_PUBLIC","COMMON_TEST_RANK","COMMON_ORDER_RANK","COMMON_SI_TEST_RANK","HL7_ATTACHMENT_STRUCTURE","EXTERNAL_COPYRIGHT_LINK","PANELTYPE","ASKATORDERENTRY","ASSOCIATEDOBSERVATIONS","VERSIONFIRSTRELEASED","VALIDHL7ATTACHMENTREQUEST","DISPLAYNAME","LMX_BK","LNC_BK","LMX_METHOD_SHORT_NAME"
"823367","45324-1","Ethyl glucuronide","MCnc","Pt","Urine","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","0-250","","","N","","DRUG/TOXICOLOGY; Drugs; EtG; Ethanol metabolite; Gluc; Glucouronide; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UniversalLabOrders; UR; Urn","Ethyl glucuronide Ur-mCnc","Both","","","","mg/L","Ethyl glucuronide [Mass/volume] in Urine","","mg/L","","","","","0","0","0","","","","","","2.17","","Ethyl glucuronide (U) [Mass/Vol]","172848","45324-1","C-UN-ETG-01"
"823367","3298-7","Acetaminophen","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.44","MIN","","ACTIVE","","1","","","","","Y","","ACET; Acetamidophenol; Acetaminoph; Acetominophen; Addiction; APAP; c209; C55; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Hepatology; Hydroxyacetanilide; Illicit; Level; Liver; Mass Concentration; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209; UniversalLabOrders","APAP SerPl-mCnc","Both","","","","ug/mL","Acetaminophen [Mass/volume] in Serum or Plasma","","ug/mL","","","","","402","0","0","","","","","","1.0","","Acetaminophen [Mass/Vol]","172867","3298-7","C-SN-PARAC-01"
"823367","80200-9","Nonsteroidal antiinflammatory drugs","PrThr","Pt","Urine","Ord","Screen","DRUG/TOX","2.56","MIN","Possible nonsteroidal antiinflammatory drugs screened for are: mefenamate, alminoprofen, celecoxib, diclofenac, etidolac, flurbiprofen, indometacine, salicylate, ketoprofen, meloxicam, nabumetone, naproxen, niflumate, nimesulide, phenylbutazone, piroxicam, rofecoxib, sulindac, tenoxicam, and tiaprofenate.","ACTIVE","","1","","","","","","","Addiction; Drug; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; NSAIDs; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; UA; UR; Urn","NSAIDs Ur Ql Scn","Both","","","","","Nonsteroidal antiinflammatory drugs [Presence] in Urine by Screen method","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.54","","Nonsteroidal antiinflammatory drugs Screen Ql (U)","172871","80200-9","C-UN-NSAR-01"
"823367","35112-2","Floxacillin","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.42","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Floxapen; Flucloxacillin; Ladropen; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Floxacillin SerPl-mCnc","Both","","","","mg/L","Floxacillin [Mass/volume] in Serum or Plasma","","mg/L","","","","","0","0","0","","","","","","2.11","","Floxacillin [Mass/Vol]","172877","35112-2","C-PH-FLUCL-01"
"823367","3972-7","Piperacillin","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Piper; PIPJ; Pipracil; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Piperacillin SerPl-mCnc","Both","","","","ug/mL","Piperacillin [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","1.0","","Piperacillin [Mass/Vol]","172880","3972-7","C-PH-PIPER-01"
"823367","16361-8","Amitriptyline^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Amit; Amitrip; Amitriptylene; Amitriptyln; DRUG/TOXICOLOGY; Drugs; Elatrol; Elavil; Endep; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Trepiline; Tryptanol; Tryptizol","Amitrip Trough SerPl-mCnc","Both","","","","ng/mL","Amitriptyline [Mass/volume] in Serum or Plasma --trough","","ng/mL","","","","","0","0","0","","","","","","1.0l","","Amitriptyline trough [Mass/Vol]","172888","16361-8","C-SN-AMITR-01"
"823367","25589-3","Citalopram","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","Celexa; Cipramil; DRUG/TOXICOLOGY; Drugs; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Citalopram SerPl-sCnc","Both","","","","nmol/L","Citalopram [Moles/volume] in Serum or Plasma","","nmol/L","","","","","0","0","0","","","","","","2.00","","Citalopram [Moles/Vol]","172892","25589-3","C-SN-CITALO-01"
"823367","35602-2","clomiPRAMINE","MCnc","Pt","Ser/Plas","Qn","Screen","DRUG/TOX","2.42","MIN","","ACTIVE","","1","","","","","N","","Anafranil; Anofranil; Clom; Clomip; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Scn; Scr; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","clomiPRAMINE SerPl Scn-mCnc","Both","","","","ug/mL","clomiPRAMINE [Mass/volume] in Serum or Plasma by Screen method","","ug/mL","","","","","0","0","0","","","","","","2.13","","clomiPRAMINE Screen [Mass/Vol]","172895","35602-2","C-SN-CLODESCLO-01"
"823367","3862-0","Nordoxepin","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","Desdoxepin; Desdoxepine; Desmeth; Desmethyl; Desmethyldox; Desmethyldoxepin; Doxepin metabolite; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; N-desmethyldoxepin; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Nordoxepin SerPl-mCnc","Both","","","","ng/mL","Nordoxepin [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0","","Nordoxepin [Mass/Vol]","172898","3862-0","C-SN-DESDOXEP-01"
"823367","74982-0","FLUoxetine^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.48","MIN","","ACTIVE","","1","","","","","","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; Prozac; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","FLUoxetine Trough SerPl-mCnc","Both","","","","ug/L","FLUoxetine [Mass/volume] in Serum or Plasma --trough","","ug/L","","","","","0","0","0","","","","","","2.48","","FLUoxetine trough [Mass/Vol]","172902","74982-0","C-SN-FLUOX-01"
"823367","22689-4","Zinc","SRat","24H","Urine","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","1 day; 24 hours; 24HR; DRUG/TOXICOLOGY; Drugs; QNT; Quan; Quant; Quantitative; sRate; Substance Rate; UA; UR; Urn; Zn","Zinc 24h Ur-sRate","Both","","","","umol/d","Zinc [Moles/time] in 24 hour Urine","","umol/(24.h)","","","","","0","0","0","","","","","","1.0n","","Zinc (24H U) [Moles/Time]","172911","22689-4","C-US-ZNA-01"
"823367","3693-9","Imipramine^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.42","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Imipra; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tofranil","Imipramine Trough SerPl-mCnc","Both","","","","ng/mL","Imipramine [Mass/volume] in Serum or Plasma --trough","","ng/mL","","","","","0","0","0","","","","","","1.0","","Imipramine trough [Mass/Vol]","172914","3693-9","C-SN-IMIPRA-01"
"823367","14334-7","Lithium","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Eskalith; Level; Li; Lithane; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; UniversalLabOrders","Lithium SerPl-sCnc","Both","","","","mmol/L; mEq/L","Lithium [Moles/volume] in Serum or Plasma","","mmol/L","","","","","667","179","667","","","","","","1.0k","","Lithium [Moles/Vol]","172917","14334-7","C-SN-LI-01"
"823367","3872-9","Nortriptyline","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Amitriptyline metabolite; Aventyl; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Nortrip; Nortriptylene; Nortriptyln; Pamelor; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders","Nortrip SerPl-mCnc","Both","","","","mcg/mL; ng/mL","Nortriptyline [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","1.0","","Nortriptyline [Mass/Vol]","172922","3872-9","C-SN-NORTR-01"
"823367","6897-3","Norsertraline","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","Desmeth; Desmethylsertraline; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Sertraline metabolite; Serum; Serum or plasma; Setralinemetab; SR","Norsertraline SerPl-mCnc","Both","","","","ng/mL","Norsertraline [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0h(2)","","Norsertraline [Mass/Vol]","172927","6897-3","C-SN-DESSERTR-01"
"823367","48362-8","O-desmethylvenlafaxine","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.69","NAM","","ACTIVE","","1","","","","","N","","Desmeth; Desvenlafaxine; DRUG/TOXICOLOGY; Drugs; Level; Norvenlafaxin; Norvenlafaxine; O-desmethylvenlafaxine; ODV; Pl; Plasma; Plsm; Point in time; Pristiq; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Venlafaxine metabolite","ODV SerPl-sCnc","Both","","","","nmol/L","O-desmethylvenlafaxine [Moles/volume] in Serum or Plasma","","nmol/L","","","","Release 2.69: COMPONENT: Resolve ambiguity in name norvenlafaxine, which has O-desmethyl and N-desmethyl forms, O-desmethyl reported to be the one measured in assays.;","0","0","0","","","","","","2.21","","O-desmethylvenlafaxine [Moles/Vol]","172932","48362-8","C-SN-DESMVENLA-01"
"823367","74973-9","carBAMazepine^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.48","MIN","","ACTIVE","","1","","","","","","","Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril","carBAMazepine Trough SerPl-mCnc","Both","","","","mg/L","carBAMazepine [Mass/volume] in Serum or Plasma --trough","","mg/L","","","","","0","0","0","","","","","","2.48","","carBAMazepine trough [Mass/Vol]","172934","74973-9","C-SN-CARBAM-01"
"823367","25425-0","Gabapentin","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Horizant; Level; Neurontin; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Gabapentin SerPl-sCnc","Both","","","","umol/L","Gabapentin [Moles/volume] in Serum or Plasma","","umol/L","","","","","0","0","0","","","","","","2.00","","Gabapentin [Moles/Vol]","172937","25425-0","C-SN-GABAP-01"
"823367","48347-9","levETIRAcetam","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.42","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Keppra; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","levETIRAcetam SerPl-sCnc","Both","","","","mol/L","levETIRAcetam [Moles/volume] in Serum or Plasma","","mol/L","","","","","0","0","0","","","","","","2.21","","levETIRAcetam [Moles/Vol]","172940","48347-9","C-SN-LEVETI-01"
"823367","88895-8","Perampanel","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.65","MIN","","ACTIVE","","1","","","","","","","Anticonvulsant; Antiseizure; DRUG/TOXICOLOGY; Drugs; Fycompa; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Perampanel SerPl-mCnc","Both","","","","ng/mL","Perampanel [Mass/volume] - Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","2.64","","Perampanel [Mass/Vol]","172943","88895-8","C-SN-PERAMP-01"
"823367","48349-5","Pregabalin","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","N","","Addiction; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Lyrica; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Pregabalin SerPl-sCnc","Both","","","","","Pregabalin [Moles/volume] in Serum or Plasma","","","","","","","0","0","0","","","","","","2.21","","Pregabalin [Moles/Vol]","172947","48349-5","C-SN-PREGAB-01"
"823367","25541-4","Topiramate","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","Atracurium besylate; C12H21NO8S; DRUG/TOXICOLOGY; Drugs; Lennox-Gastaut syndrome; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Qudexy XR; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Topamax; Toprimate; Tracrium; Trokendi XR","Topiramate SerPl-sCnc","Both","","","","umol/L","Topiramate [Moles/volume] in Serum or Plasma","","umol/L","","","","","0","0","0","","","","","","2.00","","Topiramate [Moles/Vol]","172952","25541-4","C-SN-TOPI-01"
"823367","29620-2","Zonisamide","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders; Zonegran","Zonisamide SerPl-mCnc","Both","","","","ug/mL","Zonisamide [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","2.03","","Zonisamide [Mass/Vol]","172956","29620-2","C-SN-ZONISA-01"
"823367","18337-6","Hydroxyitraconazole","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Hydroxy itraconazole; Itraconazole metabolite; Level; Mass concentration; OH-Itraconaz; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","OH-Itraconaz SerPl-mCnc","Both","","","","ug/mL","Hydroxyitraconazole [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","1.0l","","Hydroxyitraconazole [Mass/Vol]","172960","18337-6","C-SN-HYDITRA-01"
"823367","53731-6","Posaconazole","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Noxafil; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Posaconazole SerPl-mCnc","Both","","","","ug/mL","Posaconazole [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","2.26","","Posaconazole [Mass/Vol]","172962","53731-6","C-SN-POSA-01"
"823367","23905-3","Mycophenolate","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.38","MIN","","ACTIVE","","1","","","","","Y","","Cellcept; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; MMF; MPA; Mycophenolate mofetil; Mycophenolic acid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders","Mycophenolate SerPl-mCnc","Both","","","","mg/L;mcg/mL","Mycophenolate [Mass/volume] in Serum or Plasma","","ug/mL","","","","","1787","0","0","","","","","","1.0o","","Mycophenolate [Mass/Vol]","172995","23905-3","C-PH-MPA-01"
"823367","40756-9","Amiodarone^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","N","","Cordarone; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pacerone; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Amiodarone Trough SerPl-mCnc","Both","","","","ug/mL","Amiodarone [Mass/volume] in Serum or Plasma --trough","","ug/mL","","","","","0","0","0","","","","","","2.15","","Amiodarone trough [Mass/Vol]","172998","40756-9","C-SN-AMIOD-01"
"823367","48354-5","ARIPiprazole","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","N","","Abilify; DRUG/TOXICOLOGY; Drugs; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","ARIPiprazole SerPl-sCnc","Both","","","","","ARIPiprazole [Moles/volume] in Serum or Plasma","","","","","","","0","0","0","","","","","","2.21","","ARIPiprazole [Moles/Vol]","173011","48354-5","C-SN-ARIPIP-01"
"823367","14774-4","Haloperidol","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Haldol; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Serenace; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Haloperidol SerPl-sCnc","Both","","","","nmol/L","Haloperidol [Moles/volume] in Serum or Plasma","","nmol/L","","","","","0","0","0","","","","","","1.0k","","Haloperidol [Moles/Vol]","173019","14774-4","C-SN-HALO-01"
"823367","74936-6","QUEtiapine^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.48","MIN","","ACTIVE","","1","","","","","","","DRUG/TOXICOLOGY; Drugs; Ketipinor; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; Seroquel; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Xeroquel","QUEtiapine Trough SerPl-mCnc","Both","","","","ug/L","QUEtiapine [Mass/volume] in Serum or Plasma --trough","","ug/L","","","","","0","0","0","","","","","","2.48","","QUEtiapine trough [Mass/Vol]","173025","74936-6","C-SN-QUET-01"
